qname	tname	aai	qTax	tTax
SRX802073.62.dc	SD.QD.2023.07.80.ultra.bin.14	28.77916667	Imitervirales	Pimascovirales
GCA.002116175.1.ViralProj381648.genomic	NC.044954	28.78181818	Asfuvirales	Asfuvirales
GCA.002116175.1.ViralProj381648.genomic	NC.044950	28.78823529	Asfuvirales	Asfuvirales
NC.044950	SD.DY.2021.06.15.bin.1	28.79	Asfuvirales	Asfuvirales
GCA.002116175.1.ViralProj381648.genomic	NC.044942	28.79090909	Asfuvirales	Asfuvirales
GCA.002116175.1.ViralProj381648.genomic	NC.044941	28.79090909	Asfuvirales	Asfuvirales
NC.044949	GCA.002116175.1.ViralProj381648.genomic	28.7969697	Asfuvirales	Asfuvirales
JS.YC.2021.05.15.bin.10	SD.DY.2021.06.15.bin.1	28.8	Asfuvirales	Asfuvirales
NC.013288	JS.LYG.2021.05.15.bin.1	28.8	Algavirales	Pandoravirales
NC.020104	SD.QD.2020.06.15.bin.29	28.8	Imitervirales	Pandoravirales
GCA.002966275.1.ASM296627v1.genomic	SD.DY.2021.06.15.bin.6	28.80434783	Imitervirales	Pimascovirales
NC.031465	NC.008187	28.80588235	Pimascovirales	Pimascovirales
GCA.001806195.1.ViralProj349153.genomic	NC.008187	28.80588235	Pimascovirales	Pimascovirales
NC.044950	GCA.002116175.1.ViralProj381648.genomic	28.81515152	Asfuvirales	Asfuvirales
NC.044942	GCA.002116175.1.ViralProj381648.genomic	28.815625	Asfuvirales	Asfuvirales
NC.014766	JS.LYG.2021.05.15.bin.1	28.81764706	Algavirales	Pandoravirales
NC.044952	SD.DY.2021.06.15.bin.1	28.82	Asfuvirales	Asfuvirales
SRX696246.4.dc	SD.QD.2021.02.15.bin.4	28.82	Imitervirales	Pimascovirales
NC.044941	GCA.002116175.1.ViralProj381648.genomic	28.821875	Asfuvirales	Asfuvirales
SRX696246.4.dc	SD.DY.2021.06.15.bin.6	28.82413793	Imitervirales	Pimascovirales
NC.044943	GCA.002116175.1.ViralProj381648.genomic	28.825	Asfuvirales	Asfuvirales
NC.044947	GCA.002116175.1.ViralProj381648.genomic	28.825	Asfuvirales	Asfuvirales
NC.044955	GCA.002116175.1.ViralProj381648.genomic	28.825	Asfuvirales	Asfuvirales
ERX552300.8.dc	SD.QD.2023.07.80.ultra.bin.14	28.82962963	Imitervirales	Pimascovirales
NC.044949	SD.DY.2021.06.15.bin.1	28.835	Asfuvirales	Asfuvirales
GCA.002116175.1.ViralProj381648.genomic	NC.044944	28.83636364	Asfuvirales	Asfuvirales
SD.DY.2021.06.15.bin.1	NC.044954	28.84	Asfuvirales	Asfuvirales
SRX696246.4.dc	LN.DD.2021.06.15.bin.9	28.84545455	Imitervirales	Pimascovirales
SD.DY.2021.06.15.bin.1	NC.044945	28.85263158	Asfuvirales	Asfuvirales
NC.044953	SD.DY.2021.06.15.bin.1	28.855	Asfuvirales	Asfuvirales
NC.044943	SD.DY.2021.06.15.bin.1	28.86	Asfuvirales	Asfuvirales
GCA.000889395.1.ViralProj59783.genomic	NC.023611	28.86315789	Imitervirales	Pimascovirales
NC.014637	NC.023611	28.86315789	Imitervirales	Pimascovirales
SD.QD.2020.06.15.bin.13	NC.044946	28.86470588	Imitervirales	Asfuvirales
GCA.002116175.1.ViralProj381648.genomic	NC.044946	28.86969697	Asfuvirales	Asfuvirales
SRX802073.62.dc	NC.024451	28.87391304	Imitervirales	Pimascovirales
NC.044942	SD.DY.2021.06.15.bin.1	28.875	Asfuvirales	Asfuvirales
NC.044941	SD.DY.2021.06.15.bin.1	28.875	Asfuvirales	Asfuvirales
NC.044947	SD.DY.2021.06.15.bin.1	28.875	Asfuvirales	Asfuvirales
NC.044955	SD.DY.2021.06.15.bin.1	28.875	Asfuvirales	Asfuvirales
ERX552254.13.dc	SD.QD.2020.06.15.bin.29	28.88888889	Imitervirales	Pandoravirales
NC.044946	SD.DY.2021.06.15.bin.1	28.89473684	Asfuvirales	Asfuvirales
NC.020852	SD.QD.2020.06.15.bin.29	28.9	Algavirales	Pandoravirales
SRX327520.277.dc	SD.QD.2020.06.15.bin.14	28.91111111	Imitervirales	Pimascovirales
JS.YC.2021.05.15.bin.6	SRX696246.4.dc	28.91428571	Pimascovirales	Imitervirales
NC.044944	SD.DY.2021.06.15.bin.1	28.91578947	Asfuvirales	Asfuvirales
NC.044951	SD.DY.2021.06.15.bin.1	28.93	Asfuvirales	Asfuvirales
JS.YC.2021.05.15.bin.5	NC.020104	28.96296296	Imitervirales	Imitervirales
JS.YC.2021.05.15.bin.10	GCA.002116175.1.ViralProj381648.genomic	28.96333333	Asfuvirales	Asfuvirales
SRX802202.7.dc	NC.006549	28.97333333	Imitervirales	Pimascovirales
SRX696246.4.dc	NC.009899	28.98	Imitervirales	Algavirales
NC.044945	SD.DY.2021.06.15.bin.1	28.98421053	Asfuvirales	Asfuvirales
NC.044954	SD.DY.2021.06.15.bin.1	28.99	Asfuvirales	Asfuvirales
GD.ZH.2021.05.15.bin.3	NC.016072	28.9972973	Pimascovirales	Imitervirales
NC.044954	GCA.002116175.1.ViralProj381648.genomic	29	Asfuvirales	Asfuvirales
NC.044944	GCA.002116175.1.ViralProj381648.genomic	29	Asfuvirales	Asfuvirales
NC.024451	GCA.001654305.1.ViralProj323872.genomic	29.00416667	Pimascovirales	Pimascovirales
NC.024451	NC.030230	29.00416667	Pimascovirales	Pimascovirales
ZJ.WZ.2021.05.15.bin.8	SD.QD.2020.06.15.bin.29	29.01111111	Algavirales	Pandoravirales
GCA.002966275.1.ASM296627v1.genomic	SD.QD.2023.07.80.ultra.bin.14	29.01724138	Imitervirales	Pimascovirales
NC.044937	JS.LYG.2021.05.15.bin.1	29.03076923	Algavirales	Pandoravirales
GCA.002966235.1.ASM296623v1.genomic	SD.QD.2020.06.15.bin.29	29.03333333	Imitervirales	Pandoravirales
GCA.000889395.1.ViralProj59783.genomic	NC.021901	29.03333333	Imitervirales	Pimascovirales
NC.014637	NC.021901	29.03333333	Imitervirales	Pimascovirales
NC.016072	LN.DD.2021.06.15.bin.9	29.04782609	Imitervirales	Pimascovirales
SD.QD.2021.02.15.bin.4	SRX696246.4.dc	29.05384615	Pimascovirales	Imitervirales
GCA.002966235.1.ASM296623v1.genomic	SD.QD.2023.07.80.ultra.bin.14	29.05833333	Imitervirales	Pimascovirales
NC.024451	GCA.002826725.1.ASM282672v1.genomic	29.06	Pimascovirales	Pimascovirales
NC.024451	NC.038511	29.06	Pimascovirales	Pimascovirales
NC.023848	SRX802202.7.dc	29.06111111	Pimascovirales	Imitervirales
NC.014789	JS.LYG.2021.05.15.bin.1	29.06470588	Algavirales	Pandoravirales
SD.DY.2021.06.15.bin.1	JS.YC.2021.05.15.bin.10	29.07142857	Asfuvirales	Asfuvirales
SD.QD.2023.07.100.ultra.bin.9	SD.QD.2021.02.15.bin.5	29.08333333	Imitervirales	Imitervirales
ERX552296.13.dc	NC.044948	29.09130435	Imitervirales	Asfuvirales
ERX552296.13.dc	JS.YC.2021.05.15.bin.4	29.095	Imitervirales	Asfuvirales
SRX802073.99.dc	NC.027778	29.105	Imitervirales	Pimascovirales
SRX696246.4.dc	NC.040612	29.11	Imitervirales	Pimascovirales
NC.044946	GCA.002116175.1.ViralProj381648.genomic	29.11212121	Asfuvirales	Asfuvirales
SRX696246.4.dc	NC.055165	29.11904762	Imitervirales	Pimascovirales
SRX696246.4.dc	GCA.004788555.1.ASM478855v1.genomic	29.11904762	Imitervirales	Pimascovirales
SRX802073.99.dc	NC.023613	29.12692308	Imitervirales	Pimascovirales
NC.016072	SD.QD.2023.07.80.ultra.bin.14	29.13809524	Imitervirales	Pimascovirales
JS.YC.2021.05.15.bin.6	NC.013756	29.14	Pimascovirales	Pimascovirales
SRX696246.4.dc	NC.029692	29.14	Imitervirales	Pimascovirales
SRX696246.4.dc	GCA.001602085.1.ViralProj316309.genomic	29.14	Imitervirales	Pimascovirales
NC.016072	NC.038553	29.15806452	Imitervirales	Algavirales
NC.016072	GCA.002827745.1.ASM282774v1.genomic	29.15806452	Imitervirales	Algavirales
SD.QD.2021.02.15.bin.5	ERX555907.31.dc	29.17857143	Imitervirales	Algavirales
GCA.002116175.1.ViralProj381648.genomic	JS.YC.2021.05.15.bin.4	29.17857143	Asfuvirales	Asfuvirales
NC.024451	NC.015326	29.19032258	Pimascovirales	Pimascovirales
SRX802073.99.dc	SD.QD.2020.08.15.bin.3	29.208	Imitervirales	Pandoravirales
GCA.002966235.1.ASM296623v1.genomic	NC.023848	29.21764706	Imitervirales	Pimascovirales
NC.003038	NC.013756	29.22142857	Pimascovirales	Pimascovirales
SD.QD.2021.02.15.bin.5	ERX552300.8.dc	29.225	Imitervirales	Imitervirales
NC.014649	SD.QD.2021.02.15.bin.5	29.22857143	Imitervirales	Imitervirales
SRX696246.4.dc	NC.015326	29.25744681	Imitervirales	Pimascovirales
LN.DD.2021.06.15.bin.9	GCA.002966235.1.ASM296623v1.genomic	29.26	Pimascovirales	Imitervirales
NC.044937	SD.QD.2020.06.15.bin.29	29.26666667	Algavirales	Pandoravirales
SRX802073.99.dc	SD.QD.2020.12.15.bin.6	29.27647059	Imitervirales	Pimascovirales
GCA.002966275.1.ASM296627v1.genomic	ZJ.WZ.2021.05.15.bin.4	29.28095238	Imitervirales	Imitervirales
SRX802202.77.dc	SD.QD.2020.06.15.bin.29	29.28666667	Imitervirales	Pandoravirales
NC.003038	NC.025412	29.29285714	Pimascovirales	Pimascovirales
GCA.002966275.1.ASM296627v1.genomic	GD.ZH.2021.05.15.bin.3	29.30243902	Imitervirales	Pimascovirales
NC.037057	ZJ.NB.2021.05.15.bin.17	29.30416667	Algavirales	Imitervirales
JS.YC.2021.05.15.bin.6	NC.025412	29.30666667	Pimascovirales	Pimascovirales
NC.016072	SD.QD.2021.02.15.bin.5	29.30714286	Imitervirales	Imitervirales
NC.020104	JS.YC.2021.05.15.bin.5	29.328	Imitervirales	Imitervirales
SRX802202.7.dc	SD.QD.2020.12.15.bin.6	29.33157895	Imitervirales	Pimascovirales
SD.QD.2020.12.15.bin.6	SD.DY.2021.06.15.bin.6	29.3375	Pimascovirales	Pimascovirales
GCA.002966275.1.ASM296627v1.genomic	GCA.000874805.1.ViralProj31093.genomic	29.35263158	Imitervirales	Pandoravirales
GCA.002966275.1.ASM296627v1.genomic	NC.011183	29.35263158	Imitervirales	Pandoravirales
NC.027778	NC.020104	29.36428571	Pimascovirales	Imitervirales
SRX802073.99.dc	NC.055165	29.37307692	Imitervirales	Pimascovirales
SRX802073.99.dc	GCA.004788555.1.ASM478855v1.genomic	29.37307692	Imitervirales	Pimascovirales
GCA.002966235.1.ASM296623v1.genomic	GD.ZH.2021.05.15.bin.3	29.37878788	Imitervirales	Pimascovirales
SD.DY.2021.06.15.bin.1	JS.YC.2021.05.15.bin.4	29.38421053	Asfuvirales	Asfuvirales
GCA.002966275.1.ASM296627v1.genomic	LN.DD.2021.06.15.bin.9	29.38965517	Imitervirales	Pimascovirales
NC.028108	ZJ.NB.2021.05.15.bin.17	29.40833333	Algavirales	Imitervirales
NC.008187	GCA.001654305.1.ViralProj323872.genomic	29.41052632	Pimascovirales	Pimascovirales
NC.008187	NC.030230	29.41052632	Pimascovirales	Pimascovirales
NC.016072	GD.ZH.2021.05.15.bin.3	29.41142857	Imitervirales	Pimascovirales
GCA.002966235.1.ASM296623v1.genomic	SD.QD.2021.02.15.bin.4	29.4125	Imitervirales	Pimascovirales
ERX556315.47.dc	SD.QD.2021.02.15.bin.5	29.41666667	Imitervirales	Imitervirales
JS.YC.2021.05.15.bin.5	GCA.000889395.1.ViralProj59783.genomic	29.41724138	Imitervirales	Imitervirales
JS.YC.2021.05.15.bin.5	NC.014637	29.41724138	Imitervirales	Imitervirales
GCA.002826725.1.ASM282672v1.genomic	NC.008187	29.44210526	Pimascovirales	Pimascovirales
NC.038511	NC.008187	29.44210526	Pimascovirales	Pimascovirales
GCA.000889395.1.ViralProj59783.genomic	SD.QD.2023.07.80.ultra.bin.14	29.44761905	Imitervirales	Pimascovirales
NC.014637	SD.QD.2023.07.80.ultra.bin.14	29.44761905	Imitervirales	Pimascovirales
SD.QD.2020.06.15.bin.13	SD.QD.2021.02.15.bin.5	29.45	Imitervirales	Imitervirales
ERX556094.26.dc	SD.QD.2021.02.15.bin.4	29.45625	Imitervirales	Pimascovirales
GCA.002005685.1.ViralProj376058.genomic	NC.024451	29.46896552	Pimascovirales	Pimascovirales
NC.033775	NC.024451	29.46896552	Pimascovirales	Pimascovirales
SD.QD.2020.12.15.bin.6	NC.025412	29.48695652	Pimascovirales	Pimascovirales
LN.DD.2021.06.15.bin.2	NC.021901	29.48888889	Imitervirales	Pimascovirales
GCA.002826725.1.ASM282672v1.genomic	NC.024451	29.48965517	Pimascovirales	Pimascovirales
NC.038511	NC.024451	29.48965517	Pimascovirales	Pimascovirales
GCA.002966275.1.ASM296627v1.genomic	SD.QD.2020.06.15.bin.6	29.496875	Imitervirales	Pimascovirales
GCA.002966275.1.ASM296627v1.genomic	SD.QD.2021.02.15.bin.4	29.5	Imitervirales	Pimascovirales
ERX556094.26.dc	JS.YC.2021.05.15.bin.5	29.50333333	Imitervirales	Imitervirales
SRX696246.4.dc	SD.QD.2020.06.15.bin.14	29.51025641	Imitervirales	Pimascovirales
SRX802073.99.dc	NC.040612	29.512	Imitervirales	Pimascovirales
ERX552300.8.dc	SD.QD.2021.02.15.bin.5	29.51666667	Imitervirales	Imitervirales
GCA.002966275.1.ASM296627v1.genomic	JS.YC.2021.05.15.bin.6	29.51875	Imitervirales	Pimascovirales
GCA.000889395.1.ViralProj59783.genomic	SD.QD.2020.06.15.bin.29	29.51875	Imitervirales	Pandoravirales
NC.014637	SD.QD.2020.06.15.bin.29	29.51875	Imitervirales	Pandoravirales
SD.QD.2023.07.80.ultra.bin.14	GCA.002966235.1.ASM296623v1.genomic	29.51904762	Pimascovirales	Imitervirales
GCA.002966235.1.ASM296623v1.genomic	SD.QD.2021.02.15.bin.5	29.525	Imitervirales	Imitervirales
GD.ZH.2021.05.15.bin.3	GCA.002966235.1.ASM296623v1.genomic	29.528125	Pimascovirales	Imitervirales
JS.YC.2021.05.15.bin.6	NC.029692	29.52941176	Pimascovirales	Pimascovirales
JS.YC.2021.05.15.bin.6	GCA.001602085.1.ViralProj316309.genomic	29.52941176	Pimascovirales	Pimascovirales
SD.QD.2020.12.15.bin.6	NC.013756	29.53043478	Pimascovirales	Pimascovirales
GCA.002966405.1.ASM296640v1.genomic	SD.QD.2023.07.80.ultra.bin.14	29.53913043	Imitervirales	Pimascovirales
SD.QD.2021.02.15.bin.4	ERX556094.26.dc	29.54375	Pimascovirales	Imitervirales
NC.024451	NC.033775	29.56071429	Pimascovirales	Pimascovirales
NC.024451	GCA.002005685.1.ViralProj376058.genomic	29.56071429	Pimascovirales	Pimascovirales
SD.QD.2020.12.15.bin.6	GCA.001654305.1.ViralProj323872.genomic	29.56521739	Pimascovirales	Pimascovirales
SD.QD.2020.12.15.bin.6	NC.030230	29.56521739	Pimascovirales	Pimascovirales
SD.QD.2020.06.15.bin.7	GCA.002966405.1.ASM296640v1.genomic	29.56666667	Imitervirales	Imitervirales
JS.YC.2021.05.15.bin.4	SD.DY.2021.06.15.bin.1	29.57	Asfuvirales	Asfuvirales
NC.024451	NC.029692	29.57391304	Pimascovirales	Pimascovirales
NC.024451	GCA.001602085.1.ViralProj316309.genomic	29.57391304	Pimascovirales	Pimascovirales
NC.015326	NC.024451	29.575	Pimascovirales	Pimascovirales
GCA.002826725.1.ASM282672v1.genomic	SD.QD.2021.02.15.bin.4	29.57857143	Pimascovirales	Pimascovirales
NC.038511	SD.QD.2021.02.15.bin.4	29.57857143	Pimascovirales	Pimascovirales
SD.QD.2021.02.15.bin.5	SRX802073.62.dc	29.58666667	Imitervirales	Imitervirales
SD.QD.2023.07.80.ultra.bin.14	GCA.003814065.1.ASM381406v1.genomic	29.61052632	Pimascovirales	Imitervirales
GCA.002966235.1.ASM296623v1.genomic	SD.QD.2020.06.15.bin.37	29.61818182	Imitervirales	Algavirales
GCA.003814065.1.ASM381406v1.genomic	SD.QD.2023.07.80.ultra.bin.14	29.62272727	Imitervirales	Pimascovirales
NC.028461	ERX555967.39.dc	29.62727273	Pimascovirales	Algavirales
SD.DY.2021.06.15.bin.6	SD.QD.2020.12.15.bin.6	29.6375	Pimascovirales	Pimascovirales
GCA.001654305.1.ViralProj323872.genomic	NC.003038	29.63846154	Pimascovirales	Pimascovirales
NC.030230	NC.003038	29.63846154	Pimascovirales	Pimascovirales
GCA.001654305.1.ViralProj323872.genomic	NC.008187	29.65789474	Pimascovirales	Pimascovirales
NC.030230	NC.008187	29.65789474	Pimascovirales	Pimascovirales
NC.028093	GCA.002966235.1.ASM296623v1.genomic	29.66896552	Algavirales	Imitervirales
SRX802073.99.dc	SD.QD.2020.06.15.bin.29	29.67083333	Imitervirales	Pandoravirales
NC.021901	SRX802202.7.dc	29.67894737	Pimascovirales	Imitervirales
NC.023639	SD.QD.2021.02.15.bin.5	29.68461538	Imitervirales	Imitervirales
ZJ.WZ.2021.05.15.bin.4	GCA.002966275.1.ASM296627v1.genomic	29.68918919	Imitervirales	Imitervirales
NC.020104	LN.DD.2021.06.15.bin.9	29.70434783	Imitervirales	Pimascovirales
SD.QD.2023.07.80.ultra.bin.14	ERX552300.8.dc	29.72380952	Pimascovirales	Imitervirales
JS.YC.2021.05.15.bin.6	GCA.001654305.1.ViralProj323872.genomic	29.725	Pimascovirales	Pimascovirales
JS.YC.2021.05.15.bin.6	NC.030230	29.725	Pimascovirales	Pimascovirales
GCA.002966235.1.ASM296623v1.genomic	LN.DD.2021.06.15.bin.9	29.72857143	Imitervirales	Pimascovirales
GCA.002114025.1.ViralProj384397.genomic	GCA.002116175.1.ViralProj381648.genomic	29.73191489	Asfuvirales	Asfuvirales
SD.QD.2021.02.15.bin.5	ERX555926.32.dc	29.74166667	Imitervirales	Imitervirales
NC.023611	SRX802202.7.dc	29.74210526	Pimascovirales	Imitervirales
GCA.002966405.1.ASM296640v1.genomic	SD.QD.2021.02.15.bin.5	29.74615385	Imitervirales	Imitervirales
SD.QD.2021.02.15.bin.5	SD.QD.2020.06.15.bin.13	29.75384615	Imitervirales	Imitervirales
GCA.002966405.1.ASM296640v1.genomic	ZJ.NB.2021.05.15.bin.17	29.75576923	Imitervirales	Imitervirales
JS.YC.2021.05.15.bin.4	GCA.002116175.1.ViralProj381648.genomic	29.75925926	Asfuvirales	Asfuvirales
NC.025412	JS.YC.2021.05.15.bin.6	29.77142857	Pimascovirales	Pimascovirales
NC.029692	JS.YC.2021.05.15.bin.6	29.79375	Pimascovirales	Pimascovirales
GCA.001602085.1.ViralProj316309.genomic	JS.YC.2021.05.15.bin.6	29.79375	Pimascovirales	Pimascovirales
SD.QD.2023.07.80.ultra.bin.14	SRX696246.4.dc	29.79545455	Pimascovirales	Imitervirales
NC.008187	GCA.002826725.1.ASM282672v1.genomic	29.80588235	Pimascovirales	Pimascovirales
NC.008187	NC.038511	29.80588235	Pimascovirales	Pimascovirales
SRX327520.277.dc	SD.QD.2021.02.15.bin.5	29.81333333	Imitervirales	Imitervirales
NC.013756	JS.YC.2021.05.15.bin.6	29.81428571	Pimascovirales	Pimascovirales
SRX802073.62.dc	NC.023848	29.81818182	Imitervirales	Pimascovirales
SRX802073.62.dc	NC.021901	29.83333333	Imitervirales	Pimascovirales
SRX802073.62.dc	NC.040612	29.835	Imitervirales	Pimascovirales
SRX802073.62.dc	NC.055165	29.835	Imitervirales	Pimascovirales
SRX802073.62.dc	GCA.004788555.1.ASM478855v1.genomic	29.835	Imitervirales	Pimascovirales
ERX552277.13.dc	JS.YC.2021.05.15.bin.12	29.84	Pandoravirales	Pandoravirales
SRX696246.4.dc	SD.QD.2020.12.15.bin.6	29.85789474	Imitervirales	Pimascovirales
NC.025412	NC.003038	29.86153846	Pimascovirales	Pimascovirales
GCA.002966275.1.ASM296627v1.genomic	NC.044937	29.87105263	Imitervirales	Algavirales
GCA.001654305.1.ViralProj323872.genomic	SD.QD.2021.02.15.bin.4	29.87692308	Pimascovirales	Pimascovirales
NC.030230	SD.QD.2021.02.15.bin.4	29.87692308	Pimascovirales	Pimascovirales
NC.016072	SD.QD.2020.06.15.bin.37	29.88666667	Imitervirales	Algavirales
ERX552300.8.dc	GD.ZH.2021.05.15.bin.3	29.91111111	Imitervirales	Pimascovirales
GCA.002116175.1.ViralProj381648.genomic	GCA.002114025.1.ViralProj384397.genomic	29.91276596	Asfuvirales	Asfuvirales
ERX552254.13.dc	NC.023611	29.915	Imitervirales	Pimascovirales
NC.021901	SRX802073.62.dc	29.91666667	Pimascovirales	Imitervirales
SRX802073.62.dc	NC.003038	29.93181818	Imitervirales	Pimascovirales
NC.029692	NC.024451	29.94583333	Pimascovirales	Pimascovirales
GCA.001602085.1.ViralProj316309.genomic	NC.024451	29.94583333	Pimascovirales	Pimascovirales
GD.ZH.2021.05.15.bin.3	GCA.002966275.1.ASM296627v1.genomic	29.94594595	Pimascovirales	Imitervirales
GCA.002966405.1.ASM296640v1.genomic	SD.QD.2020.06.15.bin.7	29.94705882	Imitervirales	Imitervirales
NC.013756	NC.003038	29.95769231	Pimascovirales	Pimascovirales
NC.020852	JS.LYG.2021.05.15.bin.1	29.96	Algavirales	Pandoravirales
SD.QD.2020.06.15.bin.13	LN.DD.2021.06.15.bin.9	29.96086957	Imitervirales	Pimascovirales
SD.QD.2023.07.80.ultra.bin.14	SRX802073.62.dc	29.965	Pimascovirales	Imitervirales
SRX696246.4.dc	JS.YC.2021.05.15.bin.5	29.96551724	Imitervirales	Imitervirales
SD.QD.2021.02.15.bin.5	SRX802202.7.dc	29.96666667	Imitervirales	Imitervirales
SRX802073.99.dc	SD.QD.2023.07.80.ultra.bin.14	29.978125	Imitervirales	Pimascovirales
SD.QD.2020.06.15.bin.26	SD.DY.2021.06.15.bin.6	29.97826087	Pimascovirales	Pimascovirales
SRX802073.62.dc	NC.023611	29.97894737	Imitervirales	Pimascovirales
GCA.003814065.1.ASM381406v1.genomic	SD.QD.2021.02.15.bin.5	29.98	Imitervirales	Imitervirales
NC.008187	NC.029692	29.98947368	Pimascovirales	Pimascovirales
NC.008187	GCA.001602085.1.ViralProj316309.genomic	29.98947368	Pimascovirales	Pimascovirales
SD.QD.2020.12.15.bin.6	SRX696246.4.dc	30	Pimascovirales	Imitervirales
SRX802202.77.dc	SD.QD.2023.07.80.ultra.bin.14	30	Imitervirales	Pimascovirales
GCA.002966255.1.ASM296625v1.genomic	ZJ.NB.2021.05.15.bin.17	30.00487805	Imitervirales	Imitervirales
SD.QD.2021.02.15.bin.5	ERX555967.39.dc	30.01111111	Imitervirales	Algavirales
JS.YC.2021.05.15.bin.6	NC.015326	30.01538462	Pimascovirales	Pimascovirales
SD.DY.2021.06.15.bin.6	SD.QD.2020.06.15.bin.6	30.02272727	Pimascovirales	Pimascovirales
JS.YC.2021.05.15.bin.5	ERX556094.26.dc	30.02307692	Imitervirales	Imitervirales
SD.QD.2023.07.80.ultra.bin.14	GCA.000889395.1.ViralProj59783.genomic	30.03157895	Pimascovirales	Imitervirales
SD.QD.2023.07.80.ultra.bin.14	NC.014637	30.03157895	Pimascovirales	Imitervirales
GCA.002966275.1.ASM296627v1.genomic	NC.040612	30.03888889	Imitervirales	Pimascovirales
NC.009898	GCA.000874805.1.ViralProj31093.genomic	30.04782609	Algavirales	Pandoravirales
NC.009898	NC.011183	30.04782609	Algavirales	Pandoravirales
NC.025412	NC.008187	30.05	Pimascovirales	Pimascovirales
NC.009899	SD.QD.2023.07.80.ultra.bin.14	30.05238095	Algavirales	Pimascovirales
SD.DY.2021.06.15.bin.1	GCA.002114025.1.ViralProj384397.genomic	30.0625	Asfuvirales	Asfuvirales
ERX552296.13.dc	NC.003038	30.06785714	Imitervirales	Pimascovirales
SD.QD.2021.02.15.bin.4	ERX552300.8.dc	30.07692308	Pimascovirales	Imitervirales
NC.013756	NC.008187	30.07777778	Pimascovirales	Pimascovirales
ERX552296.13.dc	NC.015780	30.08214286	Imitervirales	Pimascovirales
ERX552296.13.dc	NC.024451	30.08214286	Imitervirales	Pimascovirales
NC.008187	GCA.002005685.1.ViralProj376058.genomic	30.08888889	Pimascovirales	Pimascovirales
NC.008187	NC.033775	30.08888889	Pimascovirales	Pimascovirales
ERX552300.8.dc	NC.055165	30.1	Imitervirales	Pimascovirales
ERX552300.8.dc	GCA.004788555.1.ASM478855v1.genomic	30.1	Imitervirales	Pimascovirales
NC.013756	SD.QD.2021.02.15.bin.4	30.1	Pimascovirales	Pimascovirales
NC.028092	GCA.002966235.1.ASM296623v1.genomic	30.10689655	Algavirales	Imitervirales
SRX802073.62.dc	SD.QD.2021.02.15.bin.5	30.10714286	Imitervirales	Imitervirales
ERX552254.13.dc	NC.021901	30.11578947	Imitervirales	Pimascovirales
SD.QD.2020.12.15.bin.6	NC.029692	30.12	Pimascovirales	Pimascovirales
SD.QD.2020.12.15.bin.6	GCA.001602085.1.ViralProj316309.genomic	30.12	Pimascovirales	Pimascovirales
SD.QD.2020.06.15.bin.13	JS.YC.2021.05.15.bin.5	30.12962963	Imitervirales	Imitervirales
ERX556315.47.dc	SD.QD.2021.02.15.bin.4	30.13157895	Imitervirales	Pimascovirales
SD.QD.2021.02.15.bin.5	GCA.003814065.1.ASM381406v1.genomic	30.13333333	Imitervirales	Imitervirales
