	CXD_1412_FDSW210423229-1r-1	CXD_1414_FDSW210423231-1r-1	CXD_1610_FDSW210423242-1r-1	CXD_1613_FDSW210423245-1r-1	CXD_1611_FDSW210423243-1r-1	CXD_1612_FDSW210423244-1r-1	CXD_1604_FDSW210423236-1r-1	CXD_1609_FDSW210423241-1r-1	WZ7_FDME210455463-1r	WZ15_FDME210455471-1r	WZ11_L1	WZ1_L1	WZ3_L1	WZ14_L1	WZ5_L1	WZ10_L1	NB2_FDME210455353-1r	NB1_FDME210455352-1r	NB7_FDME210455358-1r	NB15_FDME210455366-1r	NB4_FDME210455355-1r	NB6_FDME210455357-1r	NB11_FDME210455362-1b	NB12_FDME210455363-1r	DD3_FDSW220008390-2r	DD15_FDSW220008402-2r	DD1_FDSW220008388-1r	DD13_FDSW220008400-2r	DD5_FDSW220008392-2r	DD9_FDSW220008396-1r	DD7_FDSW220008394-1r	DD11_FDSW220008398-1r	YC11_FDME220007415-1r	YC5_FDME220007409-1r	YC3_FDME220007407-1r	YC13_FDME220007417-1r	YC9_FDME220007413-1r	YC15_FDME220007419-1r	YC1_FDME220007405-1r	YC7_FDME220007411-1a	ZH1_FDSW220008784-1r	ZH5_FDSW220008788-1r	ZH9_FDSW220008792-2r	ZH3_FDSW220008786-1r	ZH13_FDSW220008796-2r	ZH15_FDSW220008798-2r	ZH7_FDSW220008790-1r	ZH11_FDSW220008794-2r	BH10_FDSW220017130-1r	BH2_FDSW220017122-1r	BH4_FDSW220017124-1r	BH14_FDSW220017134-1r	BH15_FDSW220017135-1r	BH8_FDSW220017128-1r	BH6_FDSW220017126-1r	BH12_FDSW220017132-1r	DY7_FDME210438605-1r	DY2_FDME210438600-1b	DY10_FDME210438608-1r	DY13_FDME210438611-1b	DY15_FDME210438613-1r	DY6_FDME210438604-1r	DY11_FDME210438609-1r	SY9_FDME210455405-2a	SY12_FDME210455408-1r	SY15_FDME210455411-2a	SY3_FDME210455399-2a	SY13_FDME210455409-2a	SY7_FDME210455403-2a	SY11_FDME210455407-1r	ST1_FDME220007465-1r	ST9_L1	ST13_L1	ST15_L1	ST7_FDME220007471-1r	ST10_L1	ST3_L1	ST12_L1	XM12_FDME220007446-1r	XM2_FDME220007436-1r	XM15_FDME220007449-1r	XM6_FDME220007440-1r	XM8_FDME220007442-1r	XM4_FDME220007438-1r	XM10_FDME220007444-1r	XM14_FDME220007448-1r	LYG13_FDME210455394-1a	LYG3_FDME210455384-1r	LYG6_FDME210455387-1r	LYG7_FDME210455388-1r	LYG1_FDME210455382-1r	LYG5_FDME210455386-1r	LYG11_FDME210455392-2r	CXD_1414_FDSW210423231-1r	CXD_1015_FDSW210423187-1r	CXD_1214_FDSW210423201-1r	CXD_1213_FDSW210423200-1r	CXD_1415_FDSW210423232-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_1604_FDSW210423236-1r	CXD_1408_FDSW210423225-1r	CXD_1609_FDSW210423241-1r	CXD_1401_FDSW210423218-1r	CXD_0801_FDSW210423161-1r	CXD_1402_FDSW210423219-1r	CXD_1610_FDSW210423242-1r	CXD_1613_FDSW210423245-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_0215_FDSW210423217-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0204_FDSW210423206-1r	CXD_0807_FDSW210423167-1r	CXD_0805_FDSW210423165-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1003_FDSW210423175-1r	CXD_1215_FDSW210423202-1r	CXD_1202_FDSW210423189-1r	CXD_1001_FDSW210423173-1r	CXD_1201_FDSW210423188-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_1203_FDSW210423190-1r	CXD_1412_FDSW210423229-1r	A1-20-normal	B5-40-normal	B5-80-normal	A3-60-normal	B1-60-normal	A5-60-normal	B3-80-normal	C3-80-normal	C3-60-normal	A3-80-normal	B3-60-normal	C1-60-normal	A5-40-normal	C3-40-normal	C1-40-normal	B1-80-normal	A3-20-normal	C5-40-normal	C1-20-normal	B3-40-normal	B5-20-normal	C5-60-normal	A1-100-normal	A1-60-normal	A1-80-normal	C1-80-normal	B5-100-normal	C5-100-normal	A3-100-normal	A5-80-normal	C5-80-normal	C3-100-normal	A1-40-normal	C1-100-normal	A5-100-normal	B3-100-normal	B1-20-normal	B1-40-normal	A5-20-normal	C5-20-normal	C3-20-normal	B3-20-normal	B5-60-normal	A3-40-normal	B1-100-normal
SD_QD_2023_07_40_ultra_bin_1	32.5826981	40.13535943	12.29151881	11.28693685	9.98334686	12.14001109	17.1785838	20.60717974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.13535943	44.87500055	52.67111479	64.70767638	76.08586743	47.64263867	12.0659984	24.20602959	17.1785838	7.068554691	20.60717974	10.87782977	17.49631247	14.22510751	12.29151881	11.28693685	9.98334686	12.14001109	36.01260616	30.8960424	33.81286572	28.32582864	16.4729064	15.88329648	16.08873266	26.30717661	41.24165578	24.9256853	24.41562418	26.08347088	25.28940457	36.0580047	44.91959895	51.46577438	24.61452369	32.5826981	3.747053438	21.21748072	22.20879347	29.29120968	27.05271506	21.35403831	22.34545535	17.78569154	21.19371386	23.40611568	21.35085153	17.74815411	22.776327	25.73199186	33.88392081	51.33959626	24.39736945	16.56353614	21.58186423	23.60029762	23.19645694	19.26884423	18.57820086	17.06542755	8.703267929	13.94049949	16.44205912	11.31884823	11.38490114	11.1969388	14.26380571	9.452954213	22.08529343	6.053267133	7.989855316	8.070299652	8.807927099	11.8142489	6.135039044	6.275645129	7.361871418	7.88653808	8.086664372	5.784602493	8.686618888
SD_QD_2023_07_40_ultra_bin_10	5.620555705	8.487390882	6.214181206	6.402239277	5.964728016	4.71529137	4.59678594	3.262991565	0	0	4.403973093	1.42905704	1.318792319	0.98388461	1.146215958	1.786752635	0	0	0	0	0	0	0	0	1.236557905	0	5.776137901	2.279449996	3.73682349	1.502261765	1.359447915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.61680953	1.428535278	1.060759018	0.97651742	5.62551882	5.664050024	4.216615803	2.368918576	52.34613371	30.3640237	34.6041407	12.1308122	10.97016245	13.94417904	15.46636715	17.74105781	25.70202456	0	1.105523148	2.240486778	13.9874224	1.251645642	3.591284219	8.487390882	7.717709752	13.93979661	10.17301509	5.432014287	8.357786586	1.622814671	4.629789204	4.59678594	1.901003095	3.262991565	2.821019384	2.56604363	3.642733976	6.214181206	6.402239277	5.964728016	4.71529137	7.646138176	7.235090954	6.867817044	5.177167821	4.211683857	4.237846905	4.690706402	6.248111233	8.824483236	12.552939	10.38861863	9.485002907	8.613410534	15.02046602	5.419958553	5.955894768	6.471991813	5.620555705	0.934534292	9.201133716	9.5645754	10.95007034	12.17250917	7.598068989	9.503310395	8.873114994	10.47973667	10.72125163	9.869571221	7.609620096	8.228423906	8.129467789	12.57149197	18.41526215	6.471189728	6.171919758	8.227859459	9.038085511	7.449666441	7.268855195	5.049452753	5.18820314	3.211240642	6.83606037	5.263027144	4.74742717	7.764803873	5.562513794	3.387859511	5.150253518	5.984139837	3.503313686	3.339369014	2.216856621	4.919127875	5.478215791	3.432337685	3.261673389	3.34667823	3.265095012	4.060243538	3.426241003	4.424828283
SD_QD_2023_07_40_ultra_bin_11	14.45522179	24.59142561	19.8123816	14.32474606	18.24026821	14.96446061	19.79567343	14.81676444	8.665752624	5.159638778	13.26044525	7.868727503	8.901112973	7.493262432	11.13500443	7.113763259	0.85926727	1.990418777	2.764177216	4.172380999	2.362581491	2.810089325	3.539750102	4.072127881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.336630011	0.827364517	0	5.615320138	1.000651148	1.297972171	24.59142561	27.80654961	28.05406049	27.79706644	28.39152691	14.63700892	8.980826232	11.21949932	19.79567343	10.10597538	14.81676444	10.84320044	11.09238773	13.18346195	19.8123816	14.32474606	18.24026821	14.96446061	20.68962156	13.82831963	14.27407746	21.97801586	14.73624654	13.57143165	13.0002426	17.33052039	20.40849262	15.28257118	21.48320939	21.32915054	19.35547002	28.36382004	18.86547334	17.08040151	17.58392234	14.45522179	8.140302567	13.59761224	13.56927573	11.71799294	16.31353052	10.80270829	9.546560165	12.24827216	12.69864681	11.7617849	12.93999581	13.54238683	18.06513111	29.77338686	25.58136639	28.83963141	15.86637081	13.51978708	27.33268795	22.46970084	22.70800689	17.64733883	4.658465299	6.25550742	3.07751213	11.26259495	9.992246355	11.91966005	10.182789	11.41494802	7.062322483	11.51725821	11.90631645	19.69399268	12.50868031	14.12814352	16.80648887	15.99179058	22.74639678	19.63888144	19.96250322	18.35378849	17.41185219	17.1359465	13.42414574
SD_QD_2023_07_60_normal_bin_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.273165564	1.121957077	1.004373692	3.394383588	0	0	0.836953742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.788150336	3.847386954	12.13981746	10.14135143	5.823242313	4.298550098	2.758880729	6.963144968	4.16474819	6.874953796	6.956086239	10.18564345	10.06299846	5.211877678	5.018257378	4.245494828	4.196520556	9.699556299	8.893664991	9.748921351	5.318341391	1.712720702	6.621326125	2.210481732	2.890694717	1.386022415	3.035633379	1.070707516	4.971739671	2.814111618	2.30414939	2.848285777	4.586881802	2.628290362	4.560967853	8.384221193	5.697840508	8.575686185	11.52354036	7.764707584	11.4240467	9.362817565	11.0095111	11.96541204
SD_QD_2023_07_60_ultra_bin_18	4.736472259	8.411257875	1.605242018	1.969086989	1.526404206	1.692231964	4.317265393	9.733364618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.168863356	0	0	2.442918629	1.513235927	3.358398107	8.411257875	10.76856724	12.06835253	9.055335861	6.611964662	6.549659642	4.119272746	7.019799296	4.317265393	3.506514329	9.733364618	2.284521822	3.344641731	2.3687877	1.605242018	1.969086989	1.526404206	1.692231964	6.494367686	3.22342859	3.048501487	3.768335597	3.811728491	4.224204448	5.821399516	6.486922237	13.02953169	5.3803281	9.121021813	5.833552014	5.535896899	6.250989751	6.064931927	4.222462632	3.653585155	4.736472259	2.164970961	6.869085691	6.530483992	10.14858627	9.83593547	5.62849273	6.791540567	6.866868158	8.308567127	8.589842241	6.754794603	7.963115012	7.217745007	13.2458798	7.896875229	7.102300333	6.387001146	5.323588541	5.80458954	7.226312134	6.907150047	6.237296392	3.141676837	10.00474007	4.257861651	3.863540964	2.498172889	3.190045402	4.798797196	4.325117237	3.278794798	4.784424461	5.817581466	3.400531135	3.078604381	2.769817047	4.827824286	5.162205171	5.487688296	4.7567702	4.488037045	4.798446602	4.711602793	7.654486632	4.493758213
SD_QD_2023_07_60_ultra_bin_19	8.488504397	13.90278657	7.81809666	5.976953754	5.834101928	5.951174296	0	0.917908141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.90278657	14.06441874	12.42475573	12.67746237	19.20743498	0.915699102	1.828924179	0	0	0	0.917908141	1.016898967	4.335832512	2.720599698	7.81809666	5.976953754	5.834101928	5.951174296	10.24780069	6.889377643	7.853652325	34.18559662	11.03396398	8.776270891	16.77992524	7.437980232	11.70947982	11.93318143	22.6114806	45.52289581	61.84154321	52.67378669	6.736549367	4.023581229	5.861523869	8.488504397	0	6.935433492	7.916159803	8.247670048	10.6555888	7.656099694	7.552977037	8.230177111	11.37114397	9.823722182	8.629113879	10.45771771	5.665994835	14.76151526	14.83737907	8.200505332	3.881493394	5.609785998	8.882457913	7.094524956	5.572191515	7.967268561	2.140088932	2.26937196	3.043306606	6.409669847	3.236313068	3.323146162	6.092653399	4.538592606	3.590737741	4.983244659	0	10.68748311	1.462911457	2.109484175	4.759648654	3.363008605	2.748050033	3.369689954	5.192576601	3.050354745	3.561503519	4.492481717	4.531321992
SD_QD_2023_07_60_ultra_bin_2	3.541974733	5.004150344	2.029023418	2.29465347	1.208472526	1.270310556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.004150344	6.754377338	5.325285497	3.905883512	3.812895847	0	2.238058807	1.098980484	0	0	0	0	0	0	2.029023418	2.29465347	1.208472526	1.270310556	4.089053993	3.269071933	3.165269373	2.271849201	1.794871914	1.340433627	2.516959114	2.860527641	5.51838155	3.11091158	8.697796124	3.729129317	5.68845963	5.420220482	2.774981457	2.449155957	0	3.541974733	0	5.67397867	6.380972904	9.712911087	14.47786381	7.239926802	7.748823891	7.287461296	9.290724147	10.68581488	9.991585017	8.292024906	9.732825743	14.45723081	7.872300769	4.318910056	3.15837088	2.456991558	1.565186277	2.546239609	2.234704387	2.715430099	1.933792091	6.899292691	3.063394211	3.262628734	2.682510525	2.027791681	6.53710482	3.99474697	2.851066945	4.00228445	1.232751987	0.953803277	1.636378013	0	1.499725149	4.359892408	0	0	0.977424503	0	0	0.880802416	0.905740936
SD_QD_2023_07_60_ultra_bin_3	3.304971229	3.050141744	1.579156946	2.264507466	2.257691749	1.979285943	0.958878267	2.212250516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.050141744	3.444862929	4.359684731	3.3848348	2.899315522	2.452974798	0	2.069978869	0.958878267	1.820911931	2.212250516	0	0	0	1.579156946	2.264507466	2.257691749	1.979285943	3.467232259	3.337908032	3.818703615	3.169168137	1.858317571	1.557986444	2.233112763	2.452865717	3.648462962	3.147061883	3.894712349	2.793468769	2.52766592	2.284550255	4.646132534	4.969815516	1.923543085	3.304971229	0	11.5276234	11.33255188	13.06632579	8.936939618	11.97534022	16.33211306	11.916519	11.32007201	17.23567581	8.792069784	7.881291486	5.322686884	7.935514535	6.896098459	5.962675991	4.135473662	8.292787024	2.833236236	5.789977268	4.94263352	7.010399274	4.230475955	4.367986732	6.560806923	4.515687612	3.747683913	4.613533678	6.727547812	7.522998369	8.594326875	4.641684112	2.693080227	1.191140087	2.401349679	1.952059429	2.073484733	4.093869153	1.798480339	1.95862083	1.549705105	1.706991982	1.84351342	1.462708377	2.602965725
SD_QD_2023_07_80_normal_bin_3	3.903204935	5.963884778	1.872071465	1.347516249	0	0.926502896	0	1.123713197	0	0	2.378340225	0	0	0	0	1.047733381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.895128353	1.376762351	0	0	0	0	0	5.963884778	8.04522907	5.752600642	4.290723201	5.077854918	0	2.407916598	1.24367535	0	0	1.123713197	0	0	0	1.872071465	1.347516249	0	0.926502896	3.140304174	1.493074294	1.897854572	1.704027122	2.607787129	1.903667508	2.952250686	5.050367261	6.841616171	2.697783217	8.381249185	3.651795279	5.962121045	5.431181575	2.859679833	1.798746273	1.107356509	3.903204935	0	3.500572065	4.422820644	4.739035572	7.708540034	5.085273633	4.847285035	5.834035506	5.858313352	7.169962406	5.190107594	5.772729862	5.610691508	9.268048885	5.428070514	3.14362609	1.988098595	1.826797702	1.217115756	2.082681592	1.535594412	2.164579344	1.242219438	3.878196445	2.504791679	3.183376401	1.026135066	1.192098905	3.875289717	2.414108245	2.143934932	2.970379057	0	1.143067887	1.144040611	0	0.947931354	2.450475754	0	0	0	0	0	0.872888248	0
SD_QD_2023_07_80_normal_bin_5	1.392149574	2.896034046	1.890662359	1.047971109	1.558336365	1.233361961	0.960002343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.896034046	2.135747229	2.43173439	2.915561227	3.513162809	1.592298296	0	0	0.960002343	0	0	0	0	0	1.890662359	1.047971109	1.558336365	1.233361961	1.448687683	0.997779769	1.085634457	2.032809429	0.909675091	0	0.969832949	1.201285163	1.973209535	1.76109468	1.66188207	2.294924502	1.982396034	2.736993622	1.518062278	1.224417765	1.117545021	1.392149574	1.063440347	5.823861324	6.443559544	6.490151477	6.201213294	4.737534148	5.718653146	6.66363427	6.995611655	6.953579659	6.102556862	5.353340329	4.923811568	6.181615376	7.164038783	10.12147968	3.879395763	4.809992681	4.925913152	4.655830675	4.108882946	5.120426674	2.133658999	2.772645252	2.300563368	3.432264395	2.895231672	3.16106213	4.414549675	4.099486115	4.06006109	3.650212927	2.503297644	2.142993074	1.332607113	1.55376162	2.433003785	2.99407049	1.301995098	1.810175731	1.962579624	1.756829354	2.029556681	1.886422599	2.550389448
SD_QD_2023_07_80_ultra_bin_11	1.624849085	3.992914666	0	0	0	0	0.955863937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.992914666	2.183492699	3.119076888	2.525669985	3.283318998	0	1.493479603	2.141300186	0.955863937	0	0	0	0	1.053630394	0	0	0	0	1.727592725	0	0	0	0	1.146320346	0	1.263714567	2.464731543	1.211351723	2.072891617	0	0	1.382612067	0	0.96795416	0	1.624849085	0	4.578640531	5.135423131	5.948521425	6.280358595	4.969111102	6.651332053	6.686350186	8.01984554	5.40094322	5.049143735	4.739024489	3.600518984	3.293438184	3.525625951	3.140319303	1.176417351	2.46620419	1.113001585	2.100572831	1.311980474	2.068188521	1.258334623	1.221301971	0.944079246	2.511010569	2.615635212	2.192166217	3.300435713	3.377466551	2.259301199	1.324859937	0	0	0.926140877	0	0.697580554	2.163392456	0	0	0	0	0	0	0
SD_QD_2023_07_100_ultra_bin_12	7.330878005	11.97808002	5.017446173	3.953397978	4.187821189	4.754553262	4.928775708	7.514719465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.693218169	2.761343611	1.285637242	1.335387798	1.594741733	1.230542483	1.316386083	1.241544852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.97808002	14.00535358	16.84991547	16.44567176	12.58450108	8.783058884	2.653404562	5.686706837	4.928775708	6.508124004	7.514719465	2.713858721	3.907394818	3.054634486	5.017446173	3.953397978	4.187821189	4.754553262	7.922692842	5.706166659	5.3216834	11.35525342	8.475237451	3.873653029	7.152377801	6.864917628	15.15811249	8.102342472	10.26972303	8.249769792	11.24884657	13.64184889	13.12189295	8.478346025	5.492019748	7.330878005	2.578527101	13.42730912	13.06041797	15.475245	23.56100431	14.48873121	12.79661549	11.52178524	17.66920931	15.02248551	15.24398243	14.99006454	20.41427726	26.14419509	23.83063881	17.95560511	11.73155377	10.19765561	17.28113618	15.60007882	13.47420473	13.19651573	4.824876604	10.44157581	5.670203729	8.813331332	4.841769669	5.790244202	9.876621716	8.599399407	5.545158162	7.44409291	7.243659524	8.52619989	5.944329637	6.675271478	10.01342225	10.65845354	11.04326997	12.3770703	10.17285584	8.870124808	7.958360302	11.44836256	8.719777362
ZJ_NB_2021_05_15_bin_14	0	0	0	0	0	0	0	0	1.272612443	2.825928344	9.733922341	5.761551736	5.244414209	5.247764126	6.443761014	5.445148747	3.967788053	11.4632686	12.75409595	10.45466691	11.15833834	12.93345395	11.91404635	13.59261318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_2021_05_15_bin_2	0	0	0	0	0	0	0	0	6.247909046	8.509534215	22.79927327	11.65566032	12.48637642	12.65926808	8.722385316	10.68533792	4.513432795	10.92592969	11.65162761	15.52159743	8.85019611	13.02045868	12.89937123	15.40178265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.761386928	1.309607324	0	0	0	0	0	0	1.666309185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.793809596	0	1.487279582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_2021_05_15_bin_21	0	0	0	0	0	0	0	0	15.6928389	8.491204372	13.82767341	9.305132254	9.907581353	8.023782919	7.140933314	6.570680077	8.097563782	19.11098205	15.40984327	41.45433494	18.48476606	21.84025073	27.979778	34.61553003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_2021_05_15_bin_8	0	0	0	0	0	0	0	0	56.80709695	43.86868337	64.28850405	39.68354752	35.13370266	25.19818272	38.16136176	33.77789665	3.707971455	13.79859833	11.21545047	14.20102458	14.04152106	15.48185992	14.36649151	18.41133277	0	0	0	0	0	0	0	0	6.181146882	5.254852026	6.403038715	6.877193974	5.431586735	5.846489862	6.492672569	5.531720246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.56747042	0	0	0	3.751470527	3.678416259	1.498649528	1.697660175	35.99263428	21.75737411	19.28837059	5.897326589	6.258787925	9.825069017	11.99862367	10.15298935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_WZ_2021_05_15_bin_1	0	0	0	0	0	0	0	0	6.965607067	3.624470296	9.463317153	4.598457894	3.987202521	3.346738102	5.237712446	4.225402875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_WZ_2021_05_15_bin_12	0	0	0	0	0	0	0	0	9.186349009	13.70019666	15.27192769	8.690725994	8.398075965	5.766328463	8.22787223	6.784420162	0	0.822745413	0	1.247769434	1.177402006	1.232498677	0.99479707	1.496781747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_WZ_2021_05_15_bin_13	0	0	0	0	0	0	0	0	4.55065254	6.178827127	8.331607017	8.874007903	6.242130041	5.98124769	13.2360711	11.75746617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.507016331	0	0	0	0	0.905954121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841836421	0	0	0.99182891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
